ID,LinF9
CHEMBL1242200_flexx_04,-6.97232
CHEMBL1242200_flexx_05,-7.13738
CHEMBL1242200_flexx_06,-7.01344
CHEMBL1242200_flexx_07,-6.67050
CHEMBL1242200_flexx_08,-7.39415
CHEMBL1242200_flexx_09,-7.42985
CHEMBL1242200_flexx_10,-6.57282
CHEMBL461869_flexx_1,-3.35042
CHEMBL461869_flexx_2,-3.26671
CHEMBL1173794_flexx_01,-5.28534
CHEMBL1173794_flexx_02,-5.03796
CHEMBL1173794_flexx_03,-5.00862
CHEMBL1173794_flexx_04,-5.04370
CHEMBL1173794_flexx_05,-5.40213
CHEMBL1173794_flexx_06,-5.31439
CHEMBL1173794_flexx_07,-5.09484
CHEMBL1173794_flexx_08,-5.10443
CHEMBL1173794_flexx_09,-4.99683
CHEMBL1173794_flexx_10,-5.21426
CHEMBL2425736_flexx_01,-5.31122
CHEMBL2425736_flexx_02,-5.27613
CHEMBL2425736_flexx_03,-5.36259
CHEMBL2425736_flexx_04,-5.36781
CHEMBL2425736_flexx_05,-5.19204
CHEMBL2425736_flexx_06,-5.12458
CHEMBL2425736_flexx_07,-5.51464
CHEMBL2425736_flexx_08,-5.43476
CHEMBL2425736_flexx_09,-5.08942
CHEMBL2425736_flexx_10,-5.07440
CHEMBL55379_flexx_01,-6.03770
CHEMBL55379_flexx_02,-7.79644
CHEMBL55379_flexx_03,-6.06609
CHEMBL55379_flexx_04,-7.90532
CHEMBL55379_flexx_05,-7.78136
CHEMBL55379_flexx_06,-8.00529
CHEMBL55379_flexx_07,-7.82437
CHEMBL55379_flexx_08,-5.75583
CHEMBL55379_flexx_09,-8.08620
CHEMBL55379_flexx_10,-7.74411
CHEMBL3586175_flexx_01,-9.10748
CHEMBL3586175_flexx_02,-8.96806
CHEMBL3586175_flexx_03,-8.62897
CHEMBL3586175_flexx_04,-8.86801
CHEMBL3586175_flexx_05,-7.41548
CHEMBL3586175_flexx_06,-8.03189
CHEMBL3586175_flexx_07,-8.71618
CHEMBL3586175_flexx_08,-8.32184
CHEMBL3586175_flexx_09,-8.10981
CHEMBL3586175_flexx_10,-7.20464
CHEMBL107472_flexx_01,-5.76676
CHEMBL107472_flexx_02,-5.36214
CHEMBL107472_flexx_03,-6.15530
CHEMBL107472_flexx_04,-6.11114
CHEMBL107472_flexx_05,-6.39816
CHEMBL107472_flexx_06,-6.61995
CHEMBL107472_flexx_07,-5.38617
CHEMBL107472_flexx_08,-5.81362
CHEMBL107472_flexx_09,-5.41103
CHEMBL107472_flexx_10,-5.45442
CHEMBL358494_flexx_01,-4.55276
CHEMBL358494_flexx_02,-6.80623
CHEMBL358494_flexx_03,-6.33568
CHEMBL358494_flexx_04,-6.08720
CHEMBL358494_flexx_05,-4.37650
CHEMBL358494_flexx_06,-5.94004
CHEMBL358494_flexx_07,-1.51249
CHEMBL358494_flexx_08,-6.04225
CHEMBL358494_flexx_09,-6.65278
CHEMBL358494_flexx_10,-5.47255
CHEMBL1928301_flexx_01,-6.49073
CHEMBL1928301_flexx_02,-6.33225
CHEMBL1928301_flexx_03,-6.28521
CHEMBL1928301_flexx_04,-8.74145
CHEMBL1928301_flexx_05,-6.71280
CHEMBL1928301_flexx_06,-6.13860
CHEMBL1928301_flexx_07,-6.64489
CHEMBL1928301_flexx_08,-8.84230
CHEMBL1928301_flexx_09,-8.30424
CHEMBL1928301_flexx_10,-8.12345
CHEMBL2385993_flexx_1,-7.05885
CHEMBL2385993_flexx_2,-6.95054
CHEMBL2385993_flexx_3,-7.27915
CHEMBL2385993_flexx_4,-7.04921
CHEMBL4088718_flexx_01,-6.14197
CHEMBL4088718_flexx_02,-5.68912
CHEMBL4088718_flexx_03,-6.10490
CHEMBL4088718_flexx_04,-5.94858
CHEMBL4088718_flexx_05,-6.44301
CHEMBL4088718_flexx_06,-6.30547
CHEMBL4088718_flexx_07,-5.01720
CHEMBL4088718_flexx_08,-6.19043
CHEMBL4088718_flexx_09,-4.50228
CHEMBL4088718_flexx_10,-6.17592
CHEMBL1630114_flexx_01,-8.04047
CHEMBL1630114_flexx_02,-8.54450
CHEMBL1630114_flexx_03,-8.98600
CHEMBL1630114_flexx_04,-9.35202
CHEMBL1630114_flexx_05,-9.73104
CHEMBL1630114_flexx_06,-8.74540
CHEMBL1630114_flexx_07,-9.25169
CHEMBL1630114_flexx_08,-10.00805
CHEMBL1630114_flexx_09,-9.96934
CHEMBL1630114_flexx_10,-9.36829
CHEMBL391321_flexx_01,-7.93300
CHEMBL391321_flexx_02,-8.17826
CHEMBL391321_flexx_03,-7.85584
CHEMBL391321_flexx_04,-7.70901
CHEMBL391321_flexx_05,-8.18874
CHEMBL391321_flexx_06,-8.29508
CHEMBL391321_flexx_07,-7.90200
CHEMBL391321_flexx_08,-8.48404
CHEMBL391321_flexx_09,-7.71741
CHEMBL391321_flexx_10,-7.49600
CHEMBL4750734_flexx_01,-6.93679
CHEMBL4750734_flexx_02,-6.97707
CHEMBL4750734_flexx_03,-5.46290
CHEMBL4750734_flexx_04,-6.68484
CHEMBL4750734_flexx_05,-6.71148
CHEMBL4750734_flexx_06,-5.39988
CHEMBL4750734_flexx_07,-5.83628
CHEMBL4750734_flexx_08,-6.92279
CHEMBL4750734_flexx_09,-5.27352
CHEMBL4750734_flexx_10,-6.31717
CHEMBL4077917_flexx_01,-9.12561
CHEMBL4077917_flexx_02,-9.06509
CHEMBL4077917_flexx_03,-7.43184
CHEMBL4077917_flexx_04,-8.00851
CHEMBL4077917_flexx_05,-8.62811
CHEMBL4077917_flexx_06,-7.31073
CHEMBL4077917_flexx_07,-6.83086
CHEMBL4077917_flexx_08,-7.89456
CHEMBL4077917_flexx_09,-8.25152
CHEMBL4077917_flexx_10,-6.74482
CHEMBL2448067_flexx_01,-5.65417
CHEMBL2448067_flexx_02,-5.56700
CHEMBL2448067_flexx_03,-5.75983
CHEMBL2448067_flexx_04,-5.64772
CHEMBL2448067_flexx_05,-5.50821
CHEMBL2448067_flexx_06,-4.92336
CHEMBL2448067_flexx_07,-5.35654
CHEMBL2448067_flexx_08,-5.74286
CHEMBL2448067_flexx_09,-5.29390
CHEMBL2448067_flexx_10,-5.80775
CHEMBL51854_flexx_01,-5.73217
CHEMBL51854_flexx_02,-5.89675
CHEMBL51854_flexx_03,-6.16049
CHEMBL51854_flexx_04,-5.68946
CHEMBL51854_flexx_05,-5.66834
CHEMBL51854_flexx_06,-5.69159
CHEMBL51854_flexx_07,-5.53246
CHEMBL51854_flexx_08,-5.32651
CHEMBL51854_flexx_09,-5.91733
CHEMBL51854_flexx_10,-5.74098
CHEMBL2441273_flexx_01,-8.04478
CHEMBL2441273_flexx_02,-7.99416
CHEMBL2441273_flexx_03,-6.54751
CHEMBL2441273_flexx_04,-7.46878
CHEMBL2441273_flexx_05,-7.57773
CHEMBL2441273_flexx_06,-7.45717
CHEMBL2441273_flexx_07,-7.73001
CHEMBL2441273_flexx_08,-8.62733
CHEMBL2441273_flexx_09,-7.93866
CHEMBL2441273_flexx_10,-6.61565
CHEMBL1241860_flexx_01,-7.36409
CHEMBL1241860_flexx_02,-7.38996
CHEMBL1241860_flexx_03,-6.68111
CHEMBL1241860_flexx_04,-6.66291
CHEMBL1241860_flexx_05,-7.51445
CHEMBL1241860_flexx_06,-7.48620
CHEMBL1241860_flexx_07,-6.93010
CHEMBL1241860_flexx_08,-6.29246
CHEMBL1241860_flexx_09,-6.60776
CHEMBL1241860_flexx_10,-6.40274
CHEMBL5188948_flexx_01,-7.21970
CHEMBL5188948_flexx_02,-7.87175
CHEMBL5188948_flexx_03,-7.84814
CHEMBL5188948_flexx_04,-6.66878
CHEMBL5188948_flexx_05,-5.35473
CHEMBL5188948_flexx_06,-6.63595
CHEMBL5188948_flexx_07,-6.67162
CHEMBL5188948_flexx_08,-6.60710
CHEMBL5188948_flexx_09,-6.69832
CHEMBL5188948_flexx_10,-6.65538
CHEMBL1830277_flexx_01,-5.13500
CHEMBL1830277_flexx_02,-5.44886
CHEMBL1830277_flexx_03,-5.60187
CHEMBL1830277_flexx_04,-5.29275
CHEMBL1830277_flexx_05,-5.49955
CHEMBL1830277_flexx_06,-5.73243
CHEMBL1830277_flexx_07,-5.69889
CHEMBL1830277_flexx_08,-5.87723
CHEMBL1830277_flexx_09,-4.49302
CHEMBL1830277_flexx_10,-4.72241
CHEMBL205149_flexx_01,-5.48934
CHEMBL205149_flexx_02,-5.48778
CHEMBL205149_flexx_03,-7.34687
CHEMBL205149_flexx_04,-5.36420
CHEMBL205149_flexx_05,-6.41302
CHEMBL205149_flexx_06,-7.06840
CHEMBL205149_flexx_07,-7.26304
CHEMBL205149_flexx_08,-5.28294
CHEMBL205149_flexx_09,-5.80556
CHEMBL205149_flexx_10,-5.72503
CHEMBL1947127_flexx_01,-8.37440
CHEMBL1947127_flexx_02,-8.02616
CHEMBL1947127_flexx_03,-7.90089
CHEMBL1947127_flexx_04,-7.66164
CHEMBL1947127_flexx_05,-7.50331
CHEMBL1947127_flexx_06,-7.41883
CHEMBL1947127_flexx_07,-6.75968
CHEMBL1947127_flexx_08,-7.19415
CHEMBL1947127_flexx_09,-7.14046
CHEMBL1947127_flexx_10,-7.32803
CHEMBL1097189_flexx_01,-8.57834
CHEMBL1097189_flexx_02,-8.10599
CHEMBL1097189_flexx_03,-8.03425
CHEMBL1097189_flexx_04,-8.16376
CHEMBL1097189_flexx_05,-8.39416
CHEMBL1097189_flexx_06,-8.19750
CHEMBL1097189_flexx_07,-8.03434
CHEMBL1097189_flexx_08,-8.24635
CHEMBL1097189_flexx_09,-8.14853
CHEMBL1097189_flexx_10,-7.57369
CHEMBL4068047_flexx_1,-8.85313
CHEMBL4068047_flexx_2,-6.81725
CHEMBL4068047_flexx_3,-6.44796
CHEMBL4068047_flexx_4,-4.75283
CHEMBL4068047_flexx_5,-4.34208
CHEMBL1242568_flexx_01,-6.15211
CHEMBL1242568_flexx_02,-6.13838
CHEMBL1242568_flexx_03,-6.08783
CHEMBL1242568_flexx_04,-6.12822
CHEMBL1242568_flexx_05,-6.13574
CHEMBL1242568_flexx_06,-6.52916
CHEMBL1242568_flexx_07,-6.49937
CHEMBL1242568_flexx_08,-6.44125
CHEMBL1242568_flexx_09,-7.39385
CHEMBL1242568_flexx_10,-6.04805
CHEMBL466174_flexx_01,-6.45053
CHEMBL466174_flexx_02,-6.03317
CHEMBL466174_flexx_03,-6.49966
CHEMBL466174_flexx_04,-6.04485
CHEMBL466174_flexx_05,-5.93637
CHEMBL466174_flexx_06,-5.96629
CHEMBL466174_flexx_07,-6.49240
CHEMBL466174_flexx_08,-5.52639
CHEMBL466174_flexx_09,-5.53690
CHEMBL466174_flexx_10,-6.16762
CHEMBL3699603_flexx_01,-8.26084
CHEMBL3699603_flexx_02,-8.26874
CHEMBL3699603_flexx_03,-8.87805
CHEMBL3699603_flexx_04,-8.56297
CHEMBL3699603_flexx_05,-6.86390
CHEMBL3699603_flexx_06,-8.62099
CHEMBL3699603_flexx_07,-7.12458
CHEMBL3699603_flexx_08,-8.55803
CHEMBL3699603_flexx_09,-8.20218
CHEMBL3699603_flexx_10,-7.96495
CHEMBL521155_flexx_01,-5.77584
CHEMBL521155_flexx_02,-5.36410
CHEMBL521155_flexx_03,-5.59063
CHEMBL521155_flexx_04,-5.70098
CHEMBL521155_flexx_05,-6.41948
CHEMBL521155_flexx_06,-5.09970
CHEMBL521155_flexx_07,-5.75371
CHEMBL521155_flexx_08,-6.06114
CHEMBL521155_flexx_09,-5.27427
CHEMBL521155_flexx_10,-6.44149
CHEMBL1240553_flexx_01,-5.64274
CHEMBL1240553_flexx_02,-7.45345
CHEMBL1240553_flexx_03,-5.97676
CHEMBL1240553_flexx_04,-5.63066
CHEMBL1240553_flexx_05,-6.95173
CHEMBL1240553_flexx_06,-5.96748
CHEMBL1240553_flexx_07,-7.27211
CHEMBL1240553_flexx_08,-7.21587
CHEMBL1240553_flexx_09,-5.79792
CHEMBL1240553_flexx_10,-5.83516
CHEMBL504173_flexx_01,-3.73957
CHEMBL504173_flexx_02,-3.37862
CHEMBL504173_flexx_03,-3.70860
CHEMBL504173_flexx_04,-3.22479
CHEMBL504173_flexx_05,-3.22161
CHEMBL504173_flexx_06,-4.51920
CHEMBL504173_flexx_07,-3.43839
CHEMBL504173_flexx_08,-5.22529
CHEMBL504173_flexx_09,-5.14073
CHEMBL504173_flexx_10,-3.32988
CHEMBL450319_flexx_01,-4.65529
CHEMBL450319_flexx_02,-4.29705
CHEMBL450319_flexx_03,-3.79055
CHEMBL450319_flexx_04,-4.72010
CHEMBL450319_flexx_05,-4.02954
CHEMBL450319_flexx_06,-4.31018
CHEMBL450319_flexx_07,-4.48308
CHEMBL450319_flexx_08,-4.49896
CHEMBL450319_flexx_09,-4.04046
CHEMBL450319_flexx_10,-4.14092
CHEMBL4074615_flexx_1,-7.73793
CHEMBL4074615_flexx_2,-7.67130
CHEMBL4074615_flexx_3,-7.06690
CHEMBL4074615_flexx_4,-8.73730
CHEMBL4074615_flexx_5,-4.66988
CHEMBL4759072_flexx_01,-7.21928
CHEMBL4759072_flexx_02,-6.20855
CHEMBL4759072_flexx_03,-7.07242
CHEMBL4759072_flexx_04,-6.65264
CHEMBL4759072_flexx_05,-5.29332
CHEMBL4759072_flexx_06,-6.49047
CHEMBL4759072_flexx_07,-6.30043
CHEMBL4759072_flexx_08,-7.14672
CHEMBL4759072_flexx_09,-6.47292
CHEMBL4759072_flexx_10,-6.63468
CHEMBL4583858_flexx_01,-6.74307
CHEMBL4583858_flexx_02,-6.51990
CHEMBL4583858_flexx_03,-6.40859
CHEMBL4583858_flexx_04,-6.30745
CHEMBL4583858_flexx_05,-6.82212
CHEMBL4583858_flexx_06,-6.84825
CHEMBL4583858_flexx_07,-6.88368
CHEMBL4583858_flexx_08,-6.84607
CHEMBL4583858_flexx_09,-6.12922
CHEMBL4583858_flexx_10,-6.24671
CHEMBL291701_flexx_01,-5.17263
CHEMBL291701_flexx_02,-5.28930
CHEMBL291701_flexx_03,-5.84905
CHEMBL291701_flexx_04,-6.42025
CHEMBL291701_flexx_05,-5.24582
CHEMBL291701_flexx_06,-5.10054
CHEMBL291701_flexx_07,-5.43962
CHEMBL291701_flexx_08,-5.31191
CHEMBL291701_flexx_09,-5.20058
CHEMBL291701_flexx_10,-5.65840
CHEMBL3903641_flexx_01,-8.61171
CHEMBL3903641_flexx_02,-8.03876
CHEMBL3903641_flexx_03,-8.25296
CHEMBL3903641_flexx_04,-8.11725
CHEMBL3903641_flexx_05,-8.64605
CHEMBL3903641_flexx_06,-7.98188
CHEMBL3903641_flexx_07,-7.79496
CHEMBL3903641_flexx_08,-7.68846
CHEMBL3903641_flexx_09,-7.94551
CHEMBL3903641_flexx_10,-7.82142
CHEMBL2179128_flexx_01,-8.31244
CHEMBL2179128_flexx_02,-8.13096
CHEMBL2179128_flexx_03,-7.79372
CHEMBL2179128_flexx_04,-8.30741
CHEMBL2179128_flexx_05,-7.98708
CHEMBL2179128_flexx_06,-6.71856
CHEMBL2179128_flexx_07,-8.09996
CHEMBL2179128_flexx_08,-8.03674
CHEMBL2179128_flexx_09,-6.57838
CHEMBL2179128_flexx_10,-6.99647
CHEMBL3633941_flexx_01,-6.86095
CHEMBL3633941_flexx_02,-6.37443
CHEMBL3633941_flexx_03,-6.62098
CHEMBL3633941_flexx_04,-6.17423
CHEMBL3633941_flexx_05,-6.23194
CHEMBL3633941_flexx_06,-6.20561
CHEMBL3633941_flexx_07,-6.45410
CHEMBL3633941_flexx_08,-5.80697
CHEMBL3633941_flexx_09,-7.20646
CHEMBL3633941_flexx_10,-5.95652
CHEMBL57347_flexx_1,-5.35773
CHEMBL144842_flexx_01,-6.46890
CHEMBL144842_flexx_02,-4.77843
CHEMBL144842_flexx_03,-5.06061
CHEMBL144842_flexx_04,-5.93159
CHEMBL144842_flexx_05,-4.58135
CHEMBL144842_flexx_06,-5.15310
CHEMBL144842_flexx_07,-4.99692
CHEMBL144842_flexx_08,-4.91566
CHEMBL144842_flexx_09,-4.86608
CHEMBL144842_flexx_10,-5.58099
CHEMBL65063_flexx_01,-5.66771
CHEMBL65063_flexx_02,-5.96624
CHEMBL65063_flexx_03,-5.55804
CHEMBL65063_flexx_04,-5.58267
CHEMBL65063_flexx_05,-5.49160
CHEMBL65063_flexx_06,-5.60608
CHEMBL65063_flexx_07,-5.70038
CHEMBL65063_flexx_08,-5.57397
CHEMBL65063_flexx_09,-5.48714
CHEMBL65063_flexx_10,-5.64291
CHEMBL1914664_flexx_01,-7.14515
CHEMBL1914664_flexx_02,-6.83538
CHEMBL1914664_flexx_03,-6.69290
CHEMBL1914664_flexx_04,-6.94081
CHEMBL1914664_flexx_05,-6.92181
CHEMBL1914664_flexx_06,-6.73951
CHEMBL1914664_flexx_07,-5.97520
CHEMBL1914664_flexx_08,-7.32880
CHEMBL1914664_flexx_09,-6.34419
CHEMBL1914664_flexx_10,-6.91278
CHEMBL3663925_flexx_01,-6.14294
CHEMBL3663925_flexx_02,-4.60568
CHEMBL3663925_flexx_03,-4.45662
CHEMBL3663925_flexx_04,-5.48278
CHEMBL3663925_flexx_05,-6.02668
CHEMBL3663925_flexx_06,-5.76257
CHEMBL3663925_flexx_07,-5.99084
CHEMBL3663925_flexx_08,-5.60794
CHEMBL3663925_flexx_09,-6.75367
CHEMBL3663925_flexx_10,-6.21367
CHEMBL4787951_flexx_01,-7.48704
CHEMBL4787951_flexx_02,-7.46140
CHEMBL4787951_flexx_03,-7.38486
CHEMBL4787951_flexx_04,-6.24426
CHEMBL4787951_flexx_05,-6.09225
CHEMBL4787951_flexx_06,-7.61593
CHEMBL4787951_flexx_07,-7.61273
CHEMBL4787951_flexx_08,-7.49646
CHEMBL4787951_flexx_09,-7.49806
CHEMBL4787951_flexx_10,-7.10402
CHEMBL3416627_flexx_01,-6.97830
CHEMBL3416627_flexx_02,-5.89646
CHEMBL3416627_flexx_03,-7.24548
CHEMBL3416627_flexx_04,-5.90495
CHEMBL3416627_flexx_05,-5.27433
CHEMBL3416627_flexx_06,-6.84846
CHEMBL3416627_flexx_07,-4.61042
CHEMBL3416627_flexx_08,-6.07092
CHEMBL3416627_flexx_09,-6.87361
CHEMBL3416627_flexx_10,-6.14746
CHEMBL2424807_flexx_01,-6.61080
CHEMBL2424807_flexx_02,-7.23210
CHEMBL2424807_flexx_03,-7.00351
CHEMBL2424807_flexx_04,-7.06207
CHEMBL2424807_flexx_05,-6.92512
CHEMBL2424807_flexx_06,-6.26510
CHEMBL2424807_flexx_07,-6.53241
CHEMBL2424807_flexx_08,-6.52497
CHEMBL2424807_flexx_09,-7.06478
CHEMBL2424807_flexx_10,-7.13621
CHEMBL4070053_flexx_01,-3.90774
CHEMBL4070053_flexx_02,-3.85496
CHEMBL4070053_flexx_03,-5.17761
CHEMBL4070053_flexx_04,-4.66518
CHEMBL4070053_flexx_05,-5.37062
CHEMBL4070053_flexx_06,-3.84199
CHEMBL4070053_flexx_07,-4.74604
CHEMBL4070053_flexx_08,-3.87921
CHEMBL4070053_flexx_09,-4.52741
CHEMBL4070053_flexx_10,-2.54794
CHEMBL726_flexx_01,-6.63962
CHEMBL726_flexx_02,-5.71331
CHEMBL726_flexx_03,-5.78455
CHEMBL726_flexx_04,-6.30499
CHEMBL726_flexx_05,-6.04155
CHEMBL726_flexx_06,-7.36170
CHEMBL726_flexx_07,-6.53079
CHEMBL726_flexx_08,-5.07958
CHEMBL726_flexx_09,-5.90394
CHEMBL726_flexx_10,-5.04120
CHEMBL329183_flexx_01,-6.49092
CHEMBL329183_flexx_02,-6.37279
CHEMBL329183_flexx_03,-5.76804
CHEMBL329183_flexx_04,-5.64763
CHEMBL329183_flexx_05,-5.89199
CHEMBL329183_flexx_06,-5.21533
CHEMBL329183_flexx_07,-5.83345
CHEMBL329183_flexx_08,-5.39703
CHEMBL329183_flexx_09,-6.13271
CHEMBL329183_flexx_10,-5.49779
CHEMBL206782_flexx_01,-5.27785
CHEMBL206782_flexx_02,-5.49110
CHEMBL206782_flexx_03,-4.74704
CHEMBL206782_flexx_04,-4.63746
CHEMBL206782_flexx_05,-5.20723
CHEMBL206782_flexx_06,-5.37193
CHEMBL206782_flexx_07,-5.16375
CHEMBL206782_flexx_08,-4.62650
CHEMBL206782_flexx_09,-6.79997
CHEMBL206782_flexx_10,-5.50620
CHEMBL3237939_flexx_01,-6.42285
CHEMBL3237939_flexx_02,-6.52448
CHEMBL3237939_flexx_03,-7.20774
CHEMBL3237939_flexx_04,-6.62078
CHEMBL3237939_flexx_05,-7.10865
CHEMBL3237939_flexx_06,-7.09752
CHEMBL3237939_flexx_07,-5.22760
CHEMBL3237939_flexx_08,-7.72132
CHEMBL3237939_flexx_09,-7.68993
CHEMBL3237939_flexx_10,-7.06452
CHEMBL4441404_flexx_01,-4.93241
CHEMBL4441404_flexx_02,-5.74786
CHEMBL4441404_flexx_03,-5.92875
CHEMBL4441404_flexx_04,-5.83518
CHEMBL4441404_flexx_05,-5.46761
CHEMBL4441404_flexx_06,-5.73927
CHEMBL4441404_flexx_07,-5.17528
CHEMBL4441404_flexx_08,-5.56277
CHEMBL4441404_flexx_09,-5.34488
CHEMBL4441404_flexx_10,-4.49768
CHEMBL3960853_flexx_01,-7.25760
CHEMBL3960853_flexx_02,-6.34240
CHEMBL3960853_flexx_03,-6.29812
CHEMBL3960853_flexx_04,-7.21200
CHEMBL3960853_flexx_05,-7.21815
CHEMBL3960853_flexx_06,-7.16624
CHEMBL3960853_flexx_07,-6.49105
CHEMBL3960853_flexx_08,-7.43933
CHEMBL3960853_flexx_09,-6.41431
CHEMBL3960853_flexx_10,-5.94855
CHEMBL341522_flexx_01,-6.67548
CHEMBL341522_flexx_02,-6.63911
CHEMBL341522_flexx_03,-6.51209
CHEMBL341522_flexx_04,-7.04803
CHEMBL341522_flexx_05,-6.47813
CHEMBL341522_flexx_06,-6.18005
CHEMBL341522_flexx_07,-5.96185
CHEMBL341522_flexx_08,-6.47871
CHEMBL341522_flexx_09,-6.49259
CHEMBL341522_flexx_10,-6.21385
CHEMBL4457733_flexx_01,-6.77524
CHEMBL4457733_flexx_02,-6.80439
CHEMBL4457733_flexx_03,-6.61040
CHEMBL4457733_flexx_04,-6.80593
CHEMBL4457733_flexx_05,-6.90990
CHEMBL4457733_flexx_06,-6.20073
CHEMBL4457733_flexx_07,-6.21794
CHEMBL4457733_flexx_08,-6.98138
CHEMBL4457733_flexx_09,-5.85819
CHEMBL4457733_flexx_10,-6.23193
CHEMBL166093_flexx_01,-6.91963
CHEMBL166093_flexx_02,-6.46786
CHEMBL166093_flexx_03,-6.56086
CHEMBL166093_flexx_04,-6.56688
CHEMBL166093_flexx_05,-6.13549
CHEMBL166093_flexx_06,-6.42043
CHEMBL166093_flexx_07,-6.79357
CHEMBL166093_flexx_08,-6.89399
CHEMBL166093_flexx_09,-6.02643
CHEMBL166093_flexx_10,-6.78436
CHEMBL1242973_flexx_01,-7.28384
CHEMBL1242973_flexx_02,-7.26318
CHEMBL1242973_flexx_03,-7.04600
CHEMBL1242973_flexx_04,-7.03910
CHEMBL1242973_flexx_05,-7.08654
CHEMBL1242973_flexx_06,-7.17025
CHEMBL1242973_flexx_07,-7.05628
CHEMBL1242973_flexx_08,-6.58206
CHEMBL1242973_flexx_09,-6.52062
CHEMBL1242973_flexx_10,-6.38697
CHEMBL4080720_flexx_01,-3.93783
CHEMBL4080720_flexx_02,-4.95805
CHEMBL4080720_flexx_03,-4.53835
CHEMBL4080720_flexx_04,-5.04569
CHEMBL4080720_flexx_05,-4.99594
CHEMBL4080720_flexx_06,-5.17374
CHEMBL4080720_flexx_07,-4.73716
CHEMBL4080720_flexx_08,-5.44774
CHEMBL4080720_flexx_09,-3.82040
CHEMBL4080720_flexx_10,-4.42538
CHEMBL4214040_flexx_01,-7.39140
CHEMBL4214040_flexx_02,-7.05842
CHEMBL4214040_flexx_03,-6.84964
CHEMBL4214040_flexx_04,-6.75515
CHEMBL4214040_flexx_05,-6.75372
CHEMBL4214040_flexx_06,-6.70458
CHEMBL4214040_flexx_07,-6.33817
CHEMBL4214040_flexx_08,-6.34051
CHEMBL4214040_flexx_09,-6.21029
CHEMBL4214040_flexx_10,-5.99032
CHEMBL5169900_flexx_01,-5.58010
CHEMBL5169900_flexx_02,-5.22950
CHEMBL5169900_flexx_03,-5.06122
CHEMBL5169900_flexx_04,-6.90572
CHEMBL5169900_flexx_05,-7.08501
CHEMBL5169900_flexx_06,-5.66014
CHEMBL5169900_flexx_07,-6.68932
CHEMBL5169900_flexx_08,-6.73864
CHEMBL5169900_flexx_09,-5.13988
CHEMBL5169900_flexx_10,-7.03945
CHEMBL3676363_flexx_01,-6.87187
CHEMBL3676363_flexx_02,-6.72835
CHEMBL3676363_flexx_03,-6.64458
CHEMBL3676363_flexx_04,-5.19905
CHEMBL3676363_flexx_05,-5.38753
CHEMBL3676363_flexx_06,-5.88513
CHEMBL3676363_flexx_07,-5.65130
CHEMBL3676363_flexx_08,-6.38645
CHEMBL3676363_flexx_09,-6.43087
CHEMBL3676363_flexx_10,-5.79448
CHEMBL4549626_plants_08,-3.39041
CHEMBL4549626_plants_09,-3.50684
CHEMBL4549626_plants_10,-3.70594
CHEMBL2048793_plants_01,-8.47629
CHEMBL2048793_plants_02,-8.77737
CHEMBL2048793_plants_03,-8.36480
CHEMBL2048793_plants_04,-8.57738
CHEMBL2048793_plants_05,-7.75554
CHEMBL2048793_plants_06,-7.16112
CHEMBL2048793_plants_07,-8.30110
CHEMBL2048793_plants_08,-8.24257
CHEMBL2048793_plants_09,-8.73130
CHEMBL2048793_plants_10,-7.49700
CHEMBL5180325_plants_01,-7.19540
CHEMBL5180325_plants_02,-7.12110
CHEMBL5180325_plants_03,-6.08453
CHEMBL5180325_plants_04,-6.87515
CHEMBL5180325_plants_05,-6.38589
CHEMBL5180325_plants_06,-6.89875
CHEMBL5180325_plants_07,-6.80106
CHEMBL5180325_plants_08,-6.80211
CHEMBL5180325_plants_09,-7.20411
CHEMBL5180325_plants_10,-7.23635
CHEMBL3613695_plants_01,-7.69040
CHEMBL3613695_plants_02,-7.77574
CHEMBL3613695_plants_03,-6.62642
CHEMBL3613695_plants_04,-7.96350
CHEMBL3613695_plants_05,-8.28928
CHEMBL3613695_plants_06,-7.53434
CHEMBL3613695_plants_07,-7.10149
CHEMBL3613695_plants_08,-6.86964
CHEMBL3613695_plants_09,-7.18039
CHEMBL3613695_plants_10,-7.07124
CHEMBL255871_plants_01,-8.87250
CHEMBL255871_plants_02,-8.05868
CHEMBL255871_plants_03,-7.89418
CHEMBL255871_plants_04,-7.60674
CHEMBL255871_plants_05,-8.06732
CHEMBL255871_plants_06,-7.94520
CHEMBL255871_plants_07,-7.93674
CHEMBL255871_plants_08,-7.30916
CHEMBL255871_plants_09,-7.01814
CHEMBL255871_plants_10,-7.50484
CHEMBL141238_plants_01,-6.21297
CHEMBL141238_plants_02,-5.80574
CHEMBL141238_plants_03,-6.54231
CHEMBL141238_plants_04,-6.74448
CHEMBL141238_plants_05,-6.73271
CHEMBL141238_plants_06,-6.09159
CHEMBL141238_plants_07,-6.33714
CHEMBL141238_plants_08,-6.56230
CHEMBL141238_plants_09,-6.53398
CHEMBL141238_plants_10,-5.88722
CHEMBL3218002_plants_01,-8.37731
CHEMBL3218002_plants_02,-8.04951
CHEMBL3218002_plants_03,-7.74821
CHEMBL3218002_plants_04,-8.07717
CHEMBL3218002_plants_05,-7.79185
CHEMBL3218002_plants_06,-7.55581
CHEMBL3218002_plants_07,-6.95956
CHEMBL3218002_plants_08,-7.32264
CHEMBL3218002_plants_09,-7.09645
CHEMBL3218002_plants_10,-7.24523
CHEMBL4284413_plants_01,-7.74898
