SCORCH,ID
0.00469,CHEMBL5173449_smina_7
0.00858,CHEMBL5173449_smina_8
0.00724,CHEMBL5173449_smina_9
0.00419,CHEMBL5173449_smina_10
0.00253,CHEMBL5174232_smina_1
0.00504,CHEMBL5174232_smina_2
0.00148,CHEMBL5174232_smina_3
0.0018,CHEMBL5174232_smina_4
0.001,CHEMBL5174232_smina_5
0.01684,CHEMBL5174232_smina_6
0.00221,CHEMBL5174232_smina_7
0.00066,CHEMBL5174232_smina_8
0.01001,CHEMBL5174232_smina_9
0.00108,CHEMBL5174232_smina_10
0.07557,CHEMBL5178754_smina_1
0.02474,CHEMBL5178754_smina_2
0.00969,CHEMBL5178754_smina_3
0.00592,CHEMBL5178754_smina_4
0.02586,CHEMBL5178754_smina_5
0.02314,CHEMBL5178754_smina_6
0.02175,CHEMBL5178754_smina_7
0.01162,CHEMBL5178754_smina_8
0.00704,CHEMBL5178754_smina_9
0.02049,CHEMBL5178754_smina_10
0.03568,CHEMBL5180325_smina_1
0.06679,CHEMBL5180325_smina_2
0.06138,CHEMBL5180325_smina_3
0.09483,CHEMBL5180325_smina_4
0.0356,CHEMBL5180325_smina_5
0.09782,CHEMBL5180325_smina_6
0.02608,CHEMBL5180325_smina_7
0.03991,CHEMBL5180325_smina_8
0.057,CHEMBL5180325_smina_9
0.06204,CHEMBL5180325_smina_10
0.02002,CHEMBL51854_smina_1
0.05258,CHEMBL51854_smina_2
0.05028,CHEMBL51854_smina_3
0.04293,CHEMBL51854_smina_4
0.01988,CHEMBL51854_smina_5
0.01508,CHEMBL51854_smina_6
0.06368,CHEMBL51854_smina_7
0.03152,CHEMBL51854_smina_8
0.02356,CHEMBL51854_smina_9
0.02918,CHEMBL51854_smina_10
0.02241,CHEMBL5188948_smina_1
0.02561,CHEMBL5188948_smina_2
0.01358,CHEMBL5188948_smina_3
0.10059,CHEMBL5188948_smina_4
0.01742,CHEMBL5188948_smina_5
0.1115,CHEMBL5188948_smina_6
0.04723,CHEMBL5188948_smina_7
0.06699,CHEMBL5188948_smina_8
0.03158,CHEMBL5188948_smina_9
0.03239,CHEMBL5188948_smina_10
0.00021,CHEMBL5192038_smina_1
0.00013,CHEMBL5192038_smina_2
9e-05,CHEMBL5192038_smina_3
0.00011,CHEMBL5192038_smina_4
0.00031,CHEMBL5192038_smina_5
5e-05,CHEMBL5192038_smina_6
5e-05,CHEMBL5192038_smina_7
7e-05,CHEMBL5192038_smina_8
0.00029,CHEMBL5192038_smina_9
0.00049,CHEMBL5192038_smina_10
0.01884,CHEMBL5192318_smina_1
0.05171,CHEMBL5192318_smina_2
0.01654,CHEMBL5192318_smina_3
0.02431,CHEMBL5192318_smina_4
0.0168,CHEMBL5192318_smina_5
0.01267,CHEMBL5192318_smina_6
0.02662,CHEMBL5192318_smina_7
0.01611,CHEMBL5192318_smina_8
0.01805,CHEMBL5192318_smina_9
0.03278,CHEMBL5192318_smina_10
0.00598,CHEMBL5198812_smina_1
0.07685,CHEMBL5198812_smina_2
0.00983,CHEMBL5198812_smina_3
0.11004,CHEMBL5198812_smina_4
0.14963,CHEMBL5198812_smina_5
0.01083,CHEMBL5198812_smina_6
0.005,CHEMBL5198812_smina_7
0.01482,CHEMBL5198812_smina_8
0.00459,CHEMBL5198812_smina_9
0.00257,CHEMBL5198812_smina_10
0.00037,CHEMBL5209100_smina_1
0.00014,CHEMBL5209100_smina_2
0.00042,CHEMBL5209100_smina_3
0.00165,CHEMBL5209100_smina_4
0.00055,CHEMBL5209100_smina_5
0.00138,CHEMBL5209100_smina_6
0.02668,CHEMBL5209100_smina_7
0.00163,CHEMBL5209100_smina_8
0.00023,CHEMBL5209100_smina_9
0.04266,CHEMBL5209100_smina_10
0.03131,CHEMBL521155_smina_1
0.06126,CHEMBL521155_smina_2
0.0523,CHEMBL521155_smina_3
0.06879,CHEMBL521155_smina_4
0.03893,CHEMBL521155_smina_5
0.02658,CHEMBL521155_smina_6
0.0174,CHEMBL521155_smina_7
0.02077,CHEMBL521155_smina_8
0.02908,CHEMBL521155_smina_9
0.01472,CHEMBL521155_smina_10
0.04417,CHEMBL540701_smina_1
0.01089,CHEMBL540701_smina_2
0.02382,CHEMBL540701_smina_3
0.05856,CHEMBL540701_smina_4
0.0072,CHEMBL540701_smina_5
0.01321,CHEMBL540701_smina_6
0.0403,CHEMBL540701_smina_7
0.01307,CHEMBL540701_smina_8
0.01463,CHEMBL540701_smina_9
0.05739,CHEMBL540701_smina_10
0.01418,CHEMBL55379_smina_1
0.00797,CHEMBL55379_smina_2
0.01073,CHEMBL55379_smina_3
0.006,CHEMBL55379_smina_4
0.01715,CHEMBL55379_smina_5
0.02063,CHEMBL55379_smina_6
0.03645,CHEMBL55379_smina_7
0.00999,CHEMBL55379_smina_8
0.0274,CHEMBL55379_smina_9
0.0134,CHEMBL55379_smina_10
0.08328,CHEMBL57347_smina_1
0.00824,CHEMBL57347_smina_2
0.01352,CHEMBL57347_smina_3
0.09266,CHEMBL57347_smina_4
0.03156,CHEMBL57347_smina_5
0.08029,CHEMBL57347_smina_6
0.00807,CHEMBL57347_smina_7
0.03833,CHEMBL57347_smina_8
0.03651,CHEMBL57347_smina_9
0.07447,CHEMBL57347_smina_10
0.01018,CHEMBL589561_smina_1
0.00377,CHEMBL589561_smina_2
0.00654,CHEMBL589561_smina_3
0.01144,CHEMBL589561_smina_4
0.00736,CHEMBL589561_smina_5
0.00957,CHEMBL589561_smina_6
0.00284,CHEMBL589561_smina_7
0.00965,CHEMBL589561_smina_8
0.01101,CHEMBL589561_smina_9
0.00419,CHEMBL589561_smina_10
0.04267,CHEMBL591910_smina_1
0.00983,CHEMBL591910_smina_2
0.00891,CHEMBL591910_smina_3
0.0298,CHEMBL591910_smina_4
0.0059,CHEMBL591910_smina_5
0.00401,CHEMBL591910_smina_6
0.01789,CHEMBL591910_smina_7
0.00421,CHEMBL591910_smina_8
0.0234,CHEMBL591910_smina_9
0.00442,CHEMBL591910_smina_10
0.07154,CHEMBL593760_smina_1
0.10651,CHEMBL593760_smina_2
0.0281,CHEMBL593760_smina_3
0.0231,CHEMBL593760_smina_4
0.14101,CHEMBL593760_smina_5
0.04663,CHEMBL593760_smina_6
0.15103,CHEMBL593760_smina_7
0.12411,CHEMBL593760_smina_8
0.14206,CHEMBL593760_smina_9
0.06492,CHEMBL593760_smina_10
0.00901,CHEMBL594810_smina_1
0.03748,CHEMBL594810_smina_2
0.01519,CHEMBL594810_smina_3
0.00651,CHEMBL594810_smina_4
0.01183,CHEMBL594810_smina_5
0.00524,CHEMBL594810_smina_6
0.00806,CHEMBL594810_smina_7
0.00146,CHEMBL594810_smina_8
0.00379,CHEMBL594810_smina_9
0.00199,CHEMBL594810_smina_10
0.00258,CHEMBL59812_smina_1
0.00268,CHEMBL59812_smina_2
0.00066,CHEMBL59812_smina_3
0.00055,CHEMBL59812_smina_4
0.00208,CHEMBL59812_smina_5
0.00085,CHEMBL59812_smina_6
0.00052,CHEMBL59812_smina_7
0.00064,CHEMBL59812_smina_8
0.00254,CHEMBL59812_smina_9
0.00251,CHEMBL59812_smina_10
0.04022,CHEMBL65063_smina_1
0.01554,CHEMBL65063_smina_2
0.0278,CHEMBL65063_smina_3
0.03509,CHEMBL65063_smina_4
0.03777,CHEMBL65063_smina_5
0.02091,CHEMBL65063_smina_6
0.022,CHEMBL65063_smina_7
0.02325,CHEMBL65063_smina_8
0.01849,CHEMBL65063_smina_9
0.01562,CHEMBL65063_smina_10
0.01909,CHEMBL69071_smina_1
0.02801,CHEMBL69071_smina_2
0.00456,CHEMBL69071_smina_3
0.01,CHEMBL69071_smina_4
0.01249,CHEMBL69071_smina_5
0.00371,CHEMBL69071_smina_6
0.01089,CHEMBL69071_smina_7
0.00151,CHEMBL69071_smina_8
0.00676,CHEMBL69071_smina_9
0.01425,CHEMBL69071_smina_10
0.04744,CHEMBL72393_smina_1
0.05118,CHEMBL72393_smina_2
0.04209,CHEMBL72393_smina_3
0.02167,CHEMBL72393_smina_4
0.04045,CHEMBL72393_smina_5
0.03375,CHEMBL72393_smina_6
0.01474,CHEMBL72393_smina_7
0.03834,CHEMBL72393_smina_8
0.0346,CHEMBL72393_smina_9
0.01545,CHEMBL72393_smina_10
0.0261,CHEMBL726_smina_1
0.01488,CHEMBL726_smina_2
0.05134,CHEMBL726_smina_3
0.01004,CHEMBL726_smina_4
0.05252,CHEMBL726_smina_5
0.02599,CHEMBL726_smina_6
0.01462,CHEMBL726_smina_7
0.02563,CHEMBL726_smina_8
0.03791,CHEMBL726_smina_9
0.00295,CHEMBL726_smina_10
0.05967,CHEMBL77452_smina_1
0.04214,CHEMBL77452_smina_2
0.03992,CHEMBL77452_smina_3
0.08139,CHEMBL77452_smina_4
0.05341,CHEMBL77452_smina_5
0.03405,CHEMBL77452_smina_6
0.03635,CHEMBL77452_smina_7
0.06316,CHEMBL77452_smina_8
0.07949,CHEMBL77452_smina_9
0.03112,CHEMBL77452_smina_10
0.03771,CHEMBL7819_smina_1
0.06387,CHEMBL7819_smina_2
0.04268,CHEMBL7819_smina_3
0.07521,CHEMBL7819_smina_4
0.08685,CHEMBL7819_smina_5
0.09093,CHEMBL7819_smina_6
0.0231,CHEMBL7819_smina_7
0.04634,CHEMBL7819_smina_8
0.01426,CHEMBL7819_smina_9
0.0192,CHEMBL7819_smina_10
0.05311,CHEMBL7866_smina_1
0.02314,CHEMBL7866_smina_2
0.02418,CHEMBL7866_smina_3
0.03317,CHEMBL7866_smina_4
0.06498,CHEMBL7866_smina_5
0.01991,CHEMBL7866_smina_6
0.01835,CHEMBL7866_smina_7
0.01871,CHEMBL7866_smina_8
0.01221,CHEMBL7866_smina_9
0.03238,CHEMBL7866_smina_10
0.12521,CHEMBL80540_smina_1
0.21895,CHEMBL80540_smina_2
0.0258,CHEMBL80540_smina_3
0.1904,CHEMBL80540_smina_4
0.14713,CHEMBL80540_smina_5
0.0799,CHEMBL80540_smina_6
0.1702,CHEMBL80540_smina_7
0.14582,CHEMBL80540_smina_8
0.144,CHEMBL80540_smina_9
0.16271,CHEMBL80540_smina_10
0.06756,CHEMBL92174_smina_1
0.03503,CHEMBL92174_smina_2
0.03678,CHEMBL92174_smina_3
0.01848,CHEMBL92174_smina_4
0.17076,CHEMBL92174_smina_5
0.03557,CHEMBL92174_smina_6
0.05631,CHEMBL92174_smina_7
0.05974,CHEMBL92174_smina_8
0.04918,CHEMBL92174_smina_9
0.02132,CHEMBL92174_smina_10
0.01283,CHEMBL94066_smina_1
0.01837,CHEMBL94066_smina_2
0.00336,CHEMBL94066_smina_3
0.0027,CHEMBL94066_smina_4
0.00166,CHEMBL94066_smina_5
0.00261,CHEMBL94066_smina_6
0.00971,CHEMBL94066_smina_7
0.01134,CHEMBL94066_smina_8
0.01263,CHEMBL94066_smina_9
0.00402,CHEMBL94066_smina_10
0.07683,CHEMBL4457733_diffdock_1
0.14256,CHEMBL4457733_diffdock_2
0.04495,CHEMBL4457733_diffdock_3
0.14964,CHEMBL4457733_diffdock_4
0.01771,CHEMBL4457733_diffdock_5
0.00841,CHEMBL4457733_diffdock_6
0.14903,CHEMBL4457733_diffdock_7
0.01569,CHEMBL4457733_diffdock_8
0.08066,CHEMBL4457733_diffdock_9
0.02682,CHEMBL4457733_diffdock_10
0.0051,CHEMBL1204261_diffdock_1
0.00455,CHEMBL1204261_diffdock_2
0.00394,CHEMBL1204261_diffdock_3
0.00261,CHEMBL1204261_diffdock_4
0.00463,CHEMBL1204261_diffdock_5
0.00553,CHEMBL1204261_diffdock_6
0.00371,CHEMBL1204261_diffdock_7
0.00578,CHEMBL1204261_diffdock_8
0.01995,CHEMBL1204261_diffdock_9
0.10652,CHEMBL1204261_diffdock_10
0.00121,CHEMBL4759072_diffdock_1
0.00243,CHEMBL4759072_diffdock_2
0.00345,CHEMBL4759072_diffdock_3
0.00458,CHEMBL4759072_diffdock_4
0.00337,CHEMBL4759072_diffdock_5
0.0043,CHEMBL4759072_diffdock_6
0.00084,CHEMBL4759072_diffdock_7
0.0048,CHEMBL4759072_diffdock_8
0.00053,CHEMBL4759072_diffdock_9
0.00491,CHEMBL4759072_diffdock_10
0.008,CHEMBL291701_diffdock_1
0.0372,CHEMBL291701_diffdock_2
0.00897,CHEMBL291701_diffdock_3
0.01426,CHEMBL291701_diffdock_4
0.00411,CHEMBL291701_diffdock_5
0.00832,CHEMBL291701_diffdock_6
0.01325,CHEMBL291701_diffdock_7
0.00528,CHEMBL291701_diffdock_8
0.00514,CHEMBL291701_diffdock_9
0.01123,CHEMBL291701_diffdock_10
0.00162,CHEMBL593760_diffdock_1
0.00462,CHEMBL593760_diffdock_2
0.0011,CHEMBL593760_diffdock_3
0.00134,CHEMBL593760_diffdock_4
0.00184,CHEMBL593760_diffdock_5
0.00391,CHEMBL593760_diffdock_6
0.00223,CHEMBL593760_diffdock_7
0.00132,CHEMBL593760_diffdock_8
0.001,CHEMBL593760_diffdock_9
0.00129,CHEMBL593760_diffdock_10
0.00369,CHEMBL1928944_diffdock_1
0.00117,CHEMBL1928944_diffdock_2
0.00405,CHEMBL1928944_diffdock_3
0.00322,CHEMBL1928944_diffdock_4
0.00452,CHEMBL1928944_diffdock_5
0.00553,CHEMBL1928944_diffdock_6
0.00702,CHEMBL1928944_diffdock_7
0.00346,CHEMBL1928944_diffdock_8
0.02523,CHEMBL1928944_diffdock_9
0.00622,CHEMBL1928944_diffdock_10
0.00145,CHEMBL3221557_diffdock_1
0.00095,CHEMBL3221557_diffdock_2
0.00068,CHEMBL3221557_diffdock_3
0.00549,CHEMBL3221557_diffdock_4
0.00164,CHEMBL3221557_diffdock_5
0.00034,CHEMBL3221557_diffdock_6
0.00402,CHEMBL3221557_diffdock_7
0.00044,CHEMBL3221557_diffdock_8
0.00061,CHEMBL3221557_diffdock_9
0.00172,CHEMBL3221557_diffdock_10
0.01119,CHEMBL4858409_diffdock_1
0.02829,CHEMBL4858409_diffdock_2
0.02575,CHEMBL4858409_diffdock_3
0.00922,CHEMBL4858409_diffdock_4
0.01484,CHEMBL4858409_diffdock_5
0.01498,CHEMBL4858409_diffdock_6
0.01584,CHEMBL4858409_diffdock_7
0.0109,CHEMBL4858409_diffdock_8
0.00547,CHEMBL4858409_diffdock_9
0.01496,CHEMBL4858409_diffdock_10
0.00389,CHEMBL1242208_diffdock_1
0.00282,CHEMBL1242208_diffdock_2
0.0018,CHEMBL1242208_diffdock_3
0.00144,CHEMBL1242208_diffdock_4
0.00252,CHEMBL1242208_diffdock_5
0.00162,CHEMBL1242208_diffdock_6
0.00301,CHEMBL1242208_diffdock_7
0.00154,CHEMBL1242208_diffdock_8
0.00182,CHEMBL1242208_diffdock_9
0.0807,CHEMBL1242208_diffdock_10
0.00075,CHEMBL3586175_diffdock_1
0.00169,CHEMBL3586175_diffdock_2
0.00075,CHEMBL3586175_diffdock_3
0.0043,CHEMBL3586175_diffdock_4
0.13999,CHEMBL3586175_diffdock_5
0.00996,CHEMBL3586175_diffdock_6
0.00096,CHEMBL3586175_diffdock_7
0.01264,CHEMBL3586175_diffdock_8
0.00369,CHEMBL3586175_diffdock_9
0.0041,CHEMBL3586175_diffdock_10
0.01531,CHEMBL4787951_diffdock_1
0.03204,CHEMBL4787951_diffdock_2
0.04639,CHEMBL4787951_diffdock_3
0.00997,CHEMBL4787951_diffdock_4
0.017,CHEMBL4787951_diffdock_5
0.06126,CHEMBL4787951_diffdock_6
0.04376,CHEMBL4787951_diffdock_7
0.00571,CHEMBL4787951_diffdock_8
0.03277,CHEMBL4787951_diffdock_9
0.00731,CHEMBL4787951_diffdock_10
0.04027,CHEMBL1830130_diffdock_1
0.01711,CHEMBL1830130_diffdock_2
0.02228,CHEMBL1830130_diffdock_3
0.01738,CHEMBL1830130_diffdock_4
0.01148,CHEMBL1830130_diffdock_5
0.0116,CHEMBL1830130_diffdock_6
0.01484,CHEMBL1830130_diffdock_7
0.01372,CHEMBL1830130_diffdock_8
0.00525,CHEMBL1830130_diffdock_9
0.01456,CHEMBL1830130_diffdock_10
0.00184,CHEMBL3805775_diffdock_1
0.00114,CHEMBL3805775_diffdock_2
0.00129,CHEMBL3805775_diffdock_3
0.00067,CHEMBL3805775_diffdock_4
0.00051,CHEMBL3805775_diffdock_5
0.00076,CHEMBL3805775_diffdock_6
0.00125,CHEMBL3805775_diffdock_7
0.00096,CHEMBL3805775_diffdock_8
0.00172,CHEMBL3805775_diffdock_9
0.00044,CHEMBL3805775_diffdock_10
0.00856,CHEMBL3960853_diffdock_1
0.01503,CHEMBL3960853_diffdock_2
0.00608,CHEMBL3960853_diffdock_3
0.00264,CHEMBL3960853_diffdock_4
0.00319,CHEMBL3960853_diffdock_5
0.00932,CHEMBL3960853_diffdock_6
0.01075,CHEMBL3960853_diffdock_7
0.0031,CHEMBL3960853_diffdock_8
0.00326,CHEMBL3960853_diffdock_9
0.00016,CHEMBL3960853_diffdock_10
0.00047,CHEMBL127223_diffdock_1
0.00097,CHEMBL127223_diffdock_2
0.00154,CHEMBL127223_diffdock_3
0.0008,CHEMBL127223_diffdock_4
0.00585,CHEMBL127223_diffdock_5
0.00402,CHEMBL127223_diffdock_6
0.00158,CHEMBL127223_diffdock_7
0.00243,CHEMBL127223_diffdock_8
0.00518,CHEMBL127223_diffdock_9
0.00385,CHEMBL127223_diffdock_10
0.00625,CHEMBL29197_diffdock_1
0.00299,CHEMBL29197_diffdock_2
0.00266,CHEMBL29197_diffdock_3
0.00673,CHEMBL29197_diffdock_4
0.00588,CHEMBL29197_diffdock_5
0.00531,CHEMBL29197_diffdock_6
0.01025,CHEMBL29197_diffdock_7
0.08197,CHEMBL29197_diffdock_8
0.01454,CHEMBL29197_diffdock_9
0.11218,CHEMBL29197_diffdock_10
0.00606,CHEMBL1242294_diffdock_1
0.00453,CHEMBL1242294_diffdock_2
0.00387,CHEMBL1242294_diffdock_3
0.00816,CHEMBL1242294_diffdock_4
0.00252,CHEMBL1242294_diffdock_5
0.00301,CHEMBL1242294_diffdock_6
0.00304,CHEMBL1242294_diffdock_7
0.00919,CHEMBL1242294_diffdock_8
0.0083,CHEMBL1242294_diffdock_9
0.08178,CHEMBL1242294_diffdock_10
0.00044,CHEMBL4074615_diffdock_1
0.00072,CHEMBL4074615_diffdock_2
0.00278,CHEMBL4074615_diffdock_3
0.00157,CHEMBL4074615_diffdock_4
0.00186,CHEMBL4074615_diffdock_5
0.00106,CHEMBL4074615_diffdock_6
0.00643,CHEMBL4074615_diffdock_7
0.00062,CHEMBL4074615_diffdock_8
0.001,CHEMBL4074615_diffdock_9
0.00166,CHEMBL4074615_diffdock_10
0.0548,CHEMBL4549626_diffdock_1
0.02933,CHEMBL4549626_diffdock_2
0.00877,CHEMBL4549626_diffdock_3
0.02169,CHEMBL4549626_diffdock_4
0.03068,CHEMBL4549626_diffdock_5
0.01796,CHEMBL4549626_diffdock_6
0.00349,CHEMBL4549626_diffdock_7
0.04452,CHEMBL4549626_diffdock_8
0.01458,CHEMBL4549626_diffdock_9
0.0313,CHEMBL4549626_diffdock_10
0.00624,CHEMBL94066_diffdock_1
0.00397,CHEMBL94066_diffdock_2
0.02213,CHEMBL94066_diffdock_3
0.04211,CHEMBL94066_diffdock_4
0.01135,CHEMBL94066_diffdock_5
0.00395,CHEMBL94066_diffdock_6
0.01183,CHEMBL94066_diffdock_7
0.00982,CHEMBL94066_diffdock_8
0.00282,CHEMBL94066_diffdock_9
0.10402,CHEMBL94066_diffdock_10
0.04001,CHEMBL107472_diffdock_1
0.04137,CHEMBL107472_diffdock_2
0.00782,CHEMBL107472_diffdock_3
0.0092,CHEMBL107472_diffdock_4
0.01139,CHEMBL107472_diffdock_5
0.0138,CHEMBL107472_diffdock_6
0.00855,CHEMBL107472_diffdock_7
0.00804,CHEMBL107472_diffdock_8
0.01041,CHEMBL107472_diffdock_9
0.00589,CHEMBL107472_diffdock_10
0.0021,CHEMBL144842_diffdock_1
0.00083,CHEMBL144842_diffdock_2
0.0007,CHEMBL144842_diffdock_3
0.00098,CHEMBL144842_diffdock_4
0.00167,CHEMBL144842_diffdock_5
0.00023,CHEMBL144842_diffdock_6
0.00036,CHEMBL144842_diffdock_7
0.00056,CHEMBL144842_diffdock_8
0.0002,CHEMBL144842_diffdock_9
0.07929,CHEMBL144842_diffdock_10
0.0931,CHEMBL2437473_diffdock_1
0.10315,CHEMBL2437473_diffdock_2
0.08854,CHEMBL2437473_diffdock_3
0.07031,CHEMBL2437473_diffdock_4
0.08753,CHEMBL2437473_diffdock_5
0.0809,CHEMBL2437473_diffdock_6
0.02787,CHEMBL2437473_diffdock_7
0.06088,CHEMBL2437473_diffdock_8
0.08037,CHEMBL2437473_diffdock_9
0.05849,CHEMBL2437473_diffdock_10
0.02545,CHEMBL3699603_diffdock_1
0.02758,CHEMBL3699603_diffdock_2
0.04844,CHEMBL3699603_diffdock_3
0.0132,CHEMBL3699603_diffdock_4
0.04679,CHEMBL3699603_diffdock_5
0.01989,CHEMBL3699603_diffdock_6
0.04549,CHEMBL3699603_diffdock_7
0.02472,CHEMBL3699603_diffdock_8
0.03117,CHEMBL3699603_diffdock_9
0.04376,CHEMBL3699603_diffdock_10
0.003,CHEMBL391321_diffdock_1
0.00237,CHEMBL391321_diffdock_2
0.0179,CHEMBL391321_diffdock_3
0.00368,CHEMBL391321_diffdock_4
0.00277,CHEMBL391321_diffdock_5
0.03605,CHEMBL391321_diffdock_6
0.00816,CHEMBL391321_diffdock_7
0.00224,CHEMBL391321_diffdock_8
0.01999,CHEMBL391321_diffdock_9
0.07611,CHEMBL391321_diffdock_10
0.02329,CHEMBL2441273_diffdock_1
0.03203,CHEMBL2441273_diffdock_2
0.00394,CHEMBL2441273_diffdock_3
0.00363,CHEMBL2441273_diffdock_4
0.00566,CHEMBL2441273_diffdock_5
0.002,CHEMBL2441273_diffdock_6
0.00439,CHEMBL2441273_diffdock_7
0.00228,CHEMBL2441273_diffdock_8
0.0081,CHEMBL2441273_diffdock_9
0.04708,CHEMBL2441273_diffdock_10
0.04642,CHEMBL4077917_diffdock_1
0.05603,CHEMBL4077917_diffdock_2
0.04443,CHEMBL4077917_diffdock_3
0.0234,CHEMBL4077917_diffdock_4
0.01554,CHEMBL4077917_diffdock_5
0.02261,CHEMBL4077917_diffdock_6
0.07746,CHEMBL4077917_diffdock_7
0.22365,CHEMBL4077917_diffdock_8
0.15071,CHEMBL4077917_diffdock_9
0.10054,CHEMBL4077917_diffdock_10
0.00149,CHEMBL473543_diffdock_1
0.00105,CHEMBL473543_diffdock_2
0.00171,CHEMBL473543_diffdock_3
0.0011,CHEMBL473543_diffdock_4
0.00334,CHEMBL473543_diffdock_5
0.00157,CHEMBL473543_diffdock_6
0.00969,CHEMBL473543_diffdock_7
0.01027,CHEMBL473543_diffdock_8
0.00349,CHEMBL473543_diffdock_9
0.00697,CHEMBL473543_diffdock_10
0.00231,CHEMBL4569552_diffdock_1
0.02299,CHEMBL4569552_diffdock_2
0.03676,CHEMBL4569552_diffdock_3
0.00057,CHEMBL4569552_diffdock_4
0.02996,CHEMBL4569552_diffdock_5
0.04176,CHEMBL4569552_diffdock_6
0.00038,CHEMBL4569552_diffdock_7
0.00039,CHEMBL4569552_diffdock_8
0.00081,CHEMBL4569552_diffdock_9
0.00054,CHEMBL4569552_diffdock_10
0.00325,CHEMBL31815_diffdock_1
0.00269,CHEMBL31815_diffdock_2
0.00344,CHEMBL31815_diffdock_3
0.00147,CHEMBL31815_diffdock_4
0.00398,CHEMBL31815_diffdock_5
0.00304,CHEMBL31815_diffdock_6
0.00174,CHEMBL31815_diffdock_7
0.00158,CHEMBL31815_diffdock_8
0.06604,CHEMBL31815_diffdock_9
0.0786,CHEMBL31815_diffdock_10
0.03115,CHEMBL3759359_diffdock_1
0.02918,CHEMBL3759359_diffdock_2
0.03324,CHEMBL3759359_diffdock_3
0.06854,CHEMBL3759359_diffdock_4
0.0242,CHEMBL3759359_diffdock_5
0.01972,CHEMBL3759359_diffdock_6
0.00671,CHEMBL3759359_diffdock_7
0.00905,CHEMBL3759359_diffdock_8
0.00783,CHEMBL3759359_diffdock_9
0.00072,CHEMBL3759359_diffdock_10
0.00517,CHEMBL3671564_diffdock_1
0.00582,CHEMBL3671564_diffdock_2
0.00073,CHEMBL3671564_diffdock_3
0.00092,CHEMBL3671564_diffdock_4
0.00399,CHEMBL3671564_diffdock_5
0.00368,CHEMBL3671564_diffdock_6
0.00334,CHEMBL3671564_diffdock_7
0.00307,CHEMBL3671564_diffdock_8
0.0061,CHEMBL3671564_diffdock_9
0.0029,CHEMBL3671564_diffdock_10
0.00622,CHEMBL1173794_diffdock_1
0.01337,CHEMBL1173794_diffdock_2
0.03164,CHEMBL1173794_diffdock_3
0.01043,CHEMBL1173794_diffdock_4
0.01315,CHEMBL1173794_diffdock_5
0.01018,CHEMBL1173794_diffdock_6
0.0142,CHEMBL1173794_diffdock_7
0.02058,CHEMBL1173794_diffdock_8
0.01089,CHEMBL1173794_diffdock_9
0.00062,CHEMBL1173794_diffdock_10
0.01436,CHEMBL503418_diffdock_1
0.00824,CHEMBL503418_diffdock_2
0.00414,CHEMBL503418_diffdock_3
0.0114,CHEMBL503418_diffdock_4
0.15848,CHEMBL503418_diffdock_5
0.015,CHEMBL503418_diffdock_6
0.00712,CHEMBL503418_diffdock_7
0.00748,CHEMBL503418_diffdock_8
0.15943,CHEMBL503418_diffdock_9
0.00207,CHEMBL503418_diffdock_10
0.00205,CHEMBL3676388_diffdock_1
0.00141,CHEMBL3676388_diffdock_2
0.00144,CHEMBL3676388_diffdock_3
0.00146,CHEMBL3676388_diffdock_4
0.0009,CHEMBL3676388_diffdock_5
0.00275,CHEMBL3676388_diffdock_6
0.00461,CHEMBL3676388_diffdock_7
0.00184,CHEMBL3676388_diffdock_8
0.08601,CHEMBL3676388_diffdock_9
0.08601,CHEMBL3676388_diffdock_10
0.01011,CHEMBL3133894_diffdock_1
0.01223,CHEMBL3133894_diffdock_2
0.02663,CHEMBL3133894_diffdock_3
0.01486,CHEMBL3133894_diffdock_4
0.038,CHEMBL3133894_diffdock_5
0.00395,CHEMBL3133894_diffdock_6
0.0386,CHEMBL3133894_diffdock_7
0.00816,CHEMBL3133894_diffdock_8
0.05139,CHEMBL3133894_diffdock_9
0.11228,CHEMBL3133894_diffdock_10
0.01875,CHEMBL3604205_diffdock_1
0.03792,CHEMBL3604205_diffdock_2
0.01965,CHEMBL3604205_diffdock_3
0.02525,CHEMBL3604205_diffdock_4
0.03987,CHEMBL3604205_diffdock_5
0.01749,CHEMBL3604205_diffdock_6
0.01259,CHEMBL3604205_diffdock_7
0.01819,CHEMBL3604205_diffdock_8
0.01757,CHEMBL3604205_diffdock_9
0.08222,CHEMBL3604205_diffdock_10
0.00716,CHEMBL425402_diffdock_1
0.00549,CHEMBL425402_diffdock_2
0.00638,CHEMBL425402_diffdock_3
0.00455,CHEMBL425402_diffdock_4
0.00696,CHEMBL425402_diffdock_5
0.00326,CHEMBL425402_diffdock_6
0.00306,CHEMBL425402_diffdock_7
0.00405,CHEMBL425402_diffdock_8
0.00134,CHEMBL425402_diffdock_9
0.0011,CHEMBL425402_diffdock_10
0.03403,CHEMBL2179128_diffdock_1
0.02019,CHEMBL2179128_diffdock_2
0.01966,CHEMBL2179128_diffdock_3
0.01328,CHEMBL2179128_diffdock_4
0.03097,CHEMBL2179128_diffdock_5
0.0134,CHEMBL2179128_diffdock_6
0.00958,CHEMBL2179128_diffdock_7
0.03051,CHEMBL2179128_diffdock_8
0.00968,CHEMBL2179128_diffdock_9
0.01009,CHEMBL2179128_diffdock_10
0.01518,CHEMBL1914664_diffdock_1
0.01359,CHEMBL1914664_diffdock_2
0.01246,CHEMBL1914664_diffdock_3
